Transaction ID,Customer ID,Purchase Date,Age,Gender,Location,Online/Offline,Online Store,Category,Item Purchased,Brand,Color,Size,Quantity,Purchase Amount (₹),Discount (%),Festival/Sale,Shipping Charge (₹),Delivery Speed,Delivery Time (Days),Subscription Status,Payment Method,Review Rating,Return Status,Previous Purchases,Frequency of Purchases,Year,Month Number,Month,Year-Month,Quarter,Day of Week,Age Group,Returned,Subscribed,Online Purchase,Sale Purchase,Average Amount per Item (₹),Has Discount,Has Shipping Charge
TXN508776,CUST002076,2024-10-17,31,Female,Bangalore,Online,Flipkart,Clothing,T-shirt,Adidas,Beige,XS,1,866,2,Standard Day,99,Standard,6,No,Cash on Delivery,3,Not Returned,29,Weekly,2024,10,October,2024-10,Q4,Thursday,25-34,False,False,True,False,866.0,True,True
TXN508777,CUST003226,2024-05-11,55,Male,Chandigarh,Online,Ajio,Footwear,Running Shoes,Nike,Grey,6,1,25163,10,Standard Day,60,Standard,4,No,Credit Card,4,Not Returned,16,Fortnightly,2024,5,May,2024-05,Q2,Saturday,55-64,False,False,True,False,25163.0,True,True
TXN508778,CUST000705,2023-04-10,50,Other,Pune,Online,Amazon,Clothing,Jacket,H&M,Red,L,1,6323,10,Standard Day,60,Standard,4,No,UPI,5,Not Returned,0,Rarely,2023,4,April,2023-04,Q2,Monday,45-54,False,False,True,False,6323.0,True,True
TXN508779,CUST002711,2023-04-08,28,Female,Noida,Online,Myntra,Clothing,Jacket,Adidas,Brown,XS,1,9572,9,Standard Day,60,Standard,4,No,Debit Card,4,Not Returned,0,Rarely,2023,4,April,2023-04,Q2,Saturday,25-34,False,False,True,False,9572.0,True,True
TXN508780,CUST003421,2023-07-01,57,Female,Patna,Online,Myntra,Clothing,T-shirt,Nike,Blue,XL,1,2142,0,Standard Day,0,Express,2,No,UPI,4,Not Returned,4,Quarterly,2023,7,July,2023-07,Q3,Saturday,55-64,False,False,True,False,2142.0,False,False
TXN508781,CUST001848,2024-05-28,45,Female,Kochi,Offline,In-Store Purchase,Footwear,Running Shoes,Nike,Green,11,1,9609,5,Standard Day,0,N/A (Offline),0,No,Credit Card,3,Not Returned,1,Rarely,2024,5,May,2024-05,Q2,Tuesday,45-54,False,False,False,False,9609.0,True,False
TXN508782,CUST001720,2024-02-25,60,Female,Visakhapatnam,Online,Ajio,Clothing,Kurta,Biba,Beige,XXL,1,2462,6,Standard Day,60,Standard,6,No,UPI,3,Not Returned,6,Monthly,2024,2,February,2024-02,Q1,Sunday,55-64,False,False,True,False,2462.0,True,True
TXN508783,CUST001377,2023-08-27,45,Female,Chennai,Offline,In-Store Purchase,Clothing,Kurta,Biba,Brown,S,1,1857,17,In-Store Festival Offer,0,N/A (Offline),0,No,Debit Card,5,Not Returned,18,Fortnightly,2023,8,August,2023-08,Q3,Sunday,45-54,False,False,False,True,1857.0,True,False
TXN508784,CUST002841,2024-06-27,24,Male,Ahmedabad,Offline,In-Store Purchase,Clothing,Saree,Biba,Brown,S,3,14605,9,Standard Day,0,N/A (Offline),0,No,UPI,4,Returned,36,Weekly,2024,6,June,2024-06,Q2,Thursday,18-24,True,False,False,False,4868.333333333333,True,False
TXN508785,CUST001970,2024-11-29,64,Male,Pune,Online,Meesho,Clothing,Shirt,Zara,Blue,XS,1,2656,2,Standard Day,0,Standard,3,Yes,UPI,4,Not Returned,16,Monthly,2024,11,November,2024-11,Q4,Friday,55-64,False,True,True,False,2656.0,True,False
TXN508786,CUST002594,2023-07-02,41,Female,Chandigarh,Online,Meesho,Accessories,Backpack,Levis,Red,Free Size,1,1813,0,Standard Day,0,Standard,3,Yes,UPI,4,Not Returned,10,Monthly,2023,7,July,2023-07,Q3,Sunday,35-44,False,True,True,False,1813.0,False,False
TXN508787,CUST001169,2023-11-26,39,Male,Gurgaon,Offline,In-Store Purchase,Clothing,Trousers,Max,Black,S,1,1929,16,In-Store Festival Offer,0,N/A (Offline),0,No,Cash,3,Not Returned,1,Rarely,2023,11,November,2023-11,Q4,Sunday,35-44,False,False,False,True,1929.0,True,False
TXN508788,CUST001160,2024-06-06,43,Male,Ahmedabad,Offline,In-Store Purchase,Clothing,Kurta,Max,Beige,XXL,1,480,9,Standard Day,0,N/A (Offline),0,No,Debit Card,3,Not Returned,37,Weekly,2024,6,June,2024-06,Q2,Thursday,35-44,False,False,False,False,480.0,True,False
TXN508789,CUST000499,2023-06-11,60,Male,Kochi,Online,Flipkart,Footwear,Running Shoes,Nike,Blue,11,1,15232,2,Standard Day,0,Express,1,No,Debit Card,4,Not Returned,7,Monthly,2023,6,June,2023-06,Q2,Sunday,55-64,False,False,True,False,15232.0,True,False
TXN508790,CUST002555,2024-12-26,53,Female,Hyderabad,Offline,In-Store Purchase,Clothing,Kurta,Biba,Navy,L,2,2860,8,Standard Day,0,N/A (Offline),0,Yes,Debit Card,4,Returned,6,Monthly,2024,12,December,2024-12,Q4,Thursday,45-54,True,True,False,False,1430.0,True,False
TXN508791,CUST002142,2024-04-13,32,Female,Chandigarh,Offline,In-Store Purchase,Clothing,Saree,Biba,Olive,S,2,16374,9,Standard Day,0,N/A (Offline),0,Yes,Credit Card,4,Not Returned,9,Monthly,2024,4,April,2024-04,Q2,Saturday,25-34,False,True,False,False,8187.0,True,False
TXN508792,CUST000944,2024-04-02,64,Female,Gurgaon,Online,Amazon,Accessories,Backpack,Levis,Grey,Free Size,1,4134,1,Standard Day,60,Express,2,No,UPI,4,Not Returned,4,Quarterly,2024,4,April,2024-04,Q2,Tuesday,55-64,False,False,True,False,4134.0,True,True
TXN508793,CUST001867,2023-07-18,30,Female,Visakhapatnam,Online,Flipkart,Footwear,Heels,Bata,Grey,11,3,5668,14,Standard Day,0,Express,2,Yes,UPI,4,Not Returned,4,Monthly,2023,7,July,2023-07,Q3,Tuesday,25-34,False,True,True,False,1889.3333333333333,True,False
TXN508794,CUST002176,2023-05-07,44,Male,Nagpur,Offline,In-Store Purchase,Clothing,Hoodie,HRX,Green,L,1,856,6,Standard Day,0,N/A (Offline),0,No,Cash,2,Not Returned,21,Fortnightly,2023,5,May,2023-05,Q2,Sunday,35-44,False,False,False,False,856.0,True,False
TXN508795,CUST002534,2024-10-29,32,Male,Mumbai,Offline,In-Store Purchase,Clothing,Shorts,Roadster,White,S,1,828,26,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,3,Not Returned,29,Fortnightly,2024,10,October,2024-10,Q4,Tuesday,25-34,False,False,False,True,828.0,True,False
TXN508796,CUST000280,2023-02-27,28,Female,Mumbai,Offline,In-Store Purchase,Clothing,T-shirt,Nike,Black,XS,2,6063,8,Standard Day,0,N/A (Offline),0,Yes,UPI,4,Not Returned,0,Rarely,2023,2,February,2023-02,Q1,Monday,25-34,False,True,False,False,3031.5,True,False
TXN508797,CUST002248,2024-01-17,55,Male,Ahmedabad,Online,Ajio,Clothing,Saree,Biba,Black,L,1,5865,12,Standard Day,0,Standard,3,No,UPI,5,Not Returned,7,Monthly,2024,1,January,2024-01,Q1,Wednesday,55-64,False,False,True,False,5865.0,True,False
TXN508798,CUST002985,2024-04-08,36,Female,Mumbai,Offline,In-Store Purchase,Clothing,Hoodie,Puma,Red,S,4,13043,3,Standard Day,0,N/A (Offline),0,Yes,Cash,4,Not Returned,50,Weekly,2024,4,April,2024-04,Q2,Monday,35-44,False,True,False,False,3260.75,True,False
TXN508799,CUST001678,2024-11-09,41,Female,Indore,Offline,In-Store Purchase,Footwear,Sneakers,Nike,Green,7,3,23469,21,In-Store Festival Offer,0,N/A (Offline),0,No,Credit Card,3,Not Returned,16,Monthly,2024,11,November,2024-11,Q4,Saturday,35-44,False,False,False,True,7823.0,True,False
TXN508800,CUST003259,2024-07-30,44,Other,Chandigarh,Online,Meesho,Clothing,Kurta,Max,Green,S,1,1965,14,Standard Day,0,Express,1,No,Credit Card,3,Not Returned,30,Weekly,2024,7,July,2024-07,Q3,Tuesday,35-44,False,False,True,False,1965.0,True,False
TXN508801,CUST002513,2024-06-14,38,Male,Bangalore,Online,Myntra,Clothing,Dress,Max,Red,XXL,4,2500,4,Standard Day,0,Standard,4,No,UPI,4,Not Returned,26,Fortnightly,2024,6,June,2024-06,Q2,Friday,35-44,False,False,True,False,625.0,True,False
TXN508802,CUST002844,2024-02-11,63,Male,Kolkata,Online,Myntra,Clothing,Saree,Max,Green,XL,2,10668,3,Standard Day,40,Express,2,No,UPI,2,Returned,1,Rarely,2024,2,February,2024-02,Q1,Sunday,55-64,True,False,True,False,5334.0,True,True
TXN508803,CUST003378,2023-09-01,26,Male,Surat,Online,Meesho,Clothing,T-shirt,Zara,Blue,M,1,574,4,Standard Day,0,Standard,5,No,Net Banking,5,Not Returned,1,Rarely,2023,9,September,2023-09,Q3,Friday,25-34,False,False,True,False,574.0,True,False
TXN508804,CUST001078,2024-09-28,21,Female,Jaipur,Online,Myntra,Footwear,Sneakers,Adidas,Red,7,2,6300,8,Standard Day,60,Express,2,No,Net Banking,4,Not Returned,36,Weekly,2024,9,September,2024-09,Q3,Saturday,18-24,False,False,True,False,3150.0,True,True
TXN508805,CUST001750,2024-06-26,20,Male,Gurgaon,Online,Meesho,Footwear,Sandals,Hush Puppies,Red,9,1,4134,11,Standard Day,0,Standard,3,Yes,Wallet,4,Not Returned,5,Quarterly,2024,6,June,2024-06,Q2,Wednesday,18-24,False,True,True,False,4134.0,True,False
TXN508806,CUST000192,2023-08-25,34,Female,Jaipur,Online,Amazon,Clothing,T-shirt,HRX,Red,XS,1,1296,13,Independence Day Sale,40,Express,1,No,Wallet,2,Returned,35,Weekly,2023,8,August,2023-08,Q3,Friday,25-34,True,False,True,True,1296.0,True,True
TXN508807,CUST002688,2023-09-02,18,Other,Gurgaon,Online,Flipkart,Footwear,Heels,Hush Puppies,Navy,9,1,3439,11,Standard Day,60,Standard,4,No,Cash on Delivery,4,Not Returned,2,Quarterly,2023,9,September,2023-09,Q3,Saturday,18-24,False,False,True,False,3439.0,True,True
TXN508808,CUST002793,2023-08-08,57,Female,Surat,Online,Nykaa,Clothing,Jacket,H&M,Navy,XXL,1,4782,2,Standard Day,60,Same Day,0,No,UPI,4,Not Returned,8,Monthly,2023,8,August,2023-08,Q3,Tuesday,55-64,False,False,True,False,4782.0,True,True
TXN508809,CUST000787,2023-01-20,33,Female,Hyderabad,Online,Nykaa,Clothing,Saree,FabIndia,Brown,S,1,4771,14,Standard Day,99,Express,1,No,UPI,5,Not Returned,22,Fortnightly,2023,1,January,2023-01,Q1,Friday,25-34,False,False,True,False,4771.0,True,True
TXN508810,CUST001239,2023-11-07,26,Male,Gurgaon,Online,Flipkart,Clothing,Kurta,Biba,Red,XS,1,2061,12,Standard Day,40,Express,2,No,UPI,3,Not Returned,9,Monthly,2023,11,November,2023-11,Q4,Tuesday,25-34,False,False,True,False,2061.0,True,True
TXN508811,CUST001269,2024-12-29,59,Male,Jaipur,Offline,In-Store Purchase,Clothing,T-shirt,Zara,Grey,M,1,1704,5,Standard Day,0,N/A (Offline),0,No,UPI,4,Not Returned,18,Fortnightly,2024,12,December,2024-12,Q4,Sunday,55-64,False,False,False,False,1704.0,True,False
TXN508812,CUST002266,2024-12-29,30,Male,Patna,Online,Myntra,Footwear,Sneakers,Adidas,Green,10,1,24330,1,Standard Day,40,Express,1,No,UPI,4,Not Returned,10,Monthly,2024,12,December,2024-12,Q4,Sunday,25-34,False,False,True,False,24330.0,True,True
TXN508813,CUST000140,2024-06-26,62,Male,Lucknow,Online,Flipkart,Footwear,Running Shoes,Nike,Green,11,2,46692,3,Standard Day,99,Express,2,No,Cash on Delivery,4,Returned,11,Monthly,2024,6,June,2024-06,Q2,Wednesday,55-64,True,False,True,False,23346.0,True,True
TXN508814,CUST001915,2024-05-14,54,Male,Noida,Online,Flipkart,Accessories,Socks,Levis,Green,Free Size,1,535,1,Standard Day,40,Express,2,No,UPI,4,Not Returned,1,Rarely,2024,5,May,2024-05,Q2,Tuesday,45-54,False,False,True,False,535.0,True,True
TXN508815,CUST001986,2024-07-30,57,Female,Chennai,Online,Flipkart,Clothing,Saree,Max,Navy,XL,1,4669,15,Standard Day,40,Standard,4,No,Credit Card,3,Not Returned,3,Quarterly,2024,7,July,2024-07,Q3,Tuesday,55-64,False,False,True,False,4669.0,True,True
TXN508816,CUST003193,2023-01-30,31,Other,Delhi,Online,Flipkart,Clothing,Trousers,Zara,Olive,XXL,1,1357,13,Standard Day,40,Standard,5,Yes,UPI,3,Not Returned,51,Weekly,2023,1,January,2023-01,Q1,Monday,25-34,False,True,True,False,1357.0,True,True
TXN508817,CUST000945,2024-01-31,35,Male,Indore,Online,Meesho,Accessories,Sunglasses,Puma,Navy,Free Size,3,6547,3,Standard Day,40,Same Day,0,No,Cash on Delivery,4,Not Returned,28,Fortnightly,2024,1,January,2024-01,Q1,Wednesday,35-44,False,False,True,False,2182.3333333333335,True,True
TXN508818,CUST000926,2023-01-19,31,Female,Patna,Offline,In-Store Purchase,Clothing,Saree,FabIndia,Beige,S,1,8537,16,In-Store Festival Offer,0,N/A (Offline),0,No,Cash,3,Not Returned,50,Weekly,2023,1,January,2023-01,Q1,Thursday,25-34,False,False,False,True,8537.0,True,False
TXN508819,CUST000346,2023-11-23,29,Female,Lucknow,Online,Meesho,Clothing,Jeans,Zara,Brown,XS,1,2471,14,Standard Day,60,Express,2,No,Cash on Delivery,3,Not Returned,4,Quarterly,2023,11,November,2023-11,Q4,Thursday,25-34,False,False,True,False,2471.0,True,True
TXN508820,CUST002919,2024-07-16,22,Female,Nagpur,Online,Ajio,Clothing,Shorts,Nike,Brown,XS,1,3174,14,Standard Day,60,Same Day,0,No,Cash on Delivery,4,Not Returned,11,Monthly,2024,7,July,2024-07,Q3,Tuesday,18-24,False,False,True,False,3174.0,True,True
TXN508821,CUST000242,2023-05-26,51,Male,Kolkata,Online,Meesho,Clothing,T-shirt,HRX,Olive,S,4,2163,2,Standard Day,0,Standard,5,No,Cash on Delivery,2,Not Returned,8,Monthly,2023,5,May,2023-05,Q2,Friday,45-54,False,False,True,False,540.75,True,False
TXN508822,CUST001750,2024-03-04,20,Male,Gurgaon,Online,Amazon,Clothing,Jacket,Nike,Blue,S,2,20200,10,Standard Day,0,Express,1,Yes,UPI,4,Not Returned,3,Quarterly,2024,3,March,2024-03,Q1,Monday,18-24,False,True,True,False,10100.0,True,False
TXN508823,CUST000194,2024-02-04,39,Male,Surat,Online,Flipkart,Clothing,Saree,FabIndia,Black,L,1,5771,14,Standard Day,0,Standard,7,No,Debit Card,3,Not Returned,15,Weekly,2024,2,February,2024-02,Q1,Sunday,35-44,False,False,True,False,5771.0,True,False
TXN508824,CUST001141,2024-08-15,49,Male,Noida,Online,Ajio,Footwear,Sneakers,HRX,Grey,6,1,5539,1,Standard Day,0,Express,2,Yes,UPI,3,Not Returned,12,Monthly,2024,8,August,2024-08,Q3,Thursday,45-54,False,True,True,False,5539.0,True,False
TXN508825,CUST000966,2024-03-27,35,Male,Mumbai,Online,Nykaa,Clothing,Kurta,Biba,Blue,XL,1,2926,1,Standard Day,0,Same Day,0,No,UPI,4,Not Returned,5,Quarterly,2024,3,March,2024-03,Q1,Wednesday,35-44,False,False,True,False,2926.0,True,False
TXN508826,CUST001845,2024-11-10,28,Male,Hyderabad,Online,Flipkart,Accessories,Cap,Tommy Hilfiger,Brown,Free Size,1,2120,0,Standard Day,0,Standard,3,Yes,UPI,4,Not Returned,13,Monthly,2024,11,November,2024-11,Q4,Sunday,25-34,False,True,True,False,2120.0,False,False
TXN508827,CUST003424,2023-01-15,27,Male,Chennai,Online,Flipkart,Footwear,Sneakers,HRX,White,8,1,11022,2,Standard Day,99,Standard,5,No,UPI,4,Not Returned,11,Monthly,2023,1,January,2023-01,Q1,Sunday,25-34,False,False,True,False,11022.0,True,True
TXN508828,CUST001591,2023-02-03,30,Male,Nagpur,Online,Myntra,Clothing,Jacket,Roadster,Black,XS,1,2378,6,Standard Day,0,Express,2,Yes,Cash on Delivery,3,Not Returned,3,Quarterly,2023,2,February,2023-02,Q1,Friday,25-34,False,True,True,False,2378.0,True,False
TXN508829,CUST000920,2023-09-21,22,Female,Kochi,Online,Amazon,Accessories,Cap,Fastrack,Brown,Free Size,1,898,3,Standard Day,60,Standard,6,No,UPI,2,Not Returned,30,Weekly,2023,9,September,2023-09,Q3,Thursday,18-24,False,False,True,False,898.0,True,True
TXN508830,CUST003031,2023-03-25,57,Female,Lucknow,Online,Meesho,Accessories,Wallet,Puma,Blue,Free Size,1,2768,5,Standard Day,40,Same Day,0,No,Debit Card,5,Not Returned,5,Quarterly,2023,3,March,2023-03,Q1,Saturday,55-64,False,False,True,False,2768.0,True,True
TXN508831,CUST000819,2023-09-01,50,Female,Indore,Offline,In-Store Purchase,Accessories,Bag,Fastrack,Blue,Free Size,1,1979,8,Standard Day,0,N/A (Offline),0,No,UPI,4,Returned,2,Quarterly,2023,9,September,2023-09,Q3,Friday,45-54,True,False,False,False,1979.0,True,False
TXN508832,CUST001903,2024-10-16,22,Female,Visakhapatnam,Online,Flipkart,Footwear,Slippers,Bata,Beige,6,1,564,4,Standard Day,60,Express,1,No,Net Banking,4,Not Returned,0,Rarely,2024,10,October,2024-10,Q4,Wednesday,18-24,False,False,True,False,564.0,True,True
TXN508833,CUST002112,2024-06-26,19,Male,Delhi,Offline,In-Store Purchase,Footwear,Sneakers,HRX,Grey,10,1,7636,5,Standard Day,0,N/A (Offline),0,Yes,UPI,3,Not Returned,18,Fortnightly,2024,6,June,2024-06,Q2,Wednesday,18-24,False,True,False,False,7636.0,True,False
TXN508834,CUST001822,2024-05-06,63,Female,Chennai,Online,Myntra,Clothing,Kurta,FabIndia,Navy,XL,1,2371,12,Standard Day,40,Same Day,0,No,UPI,5,Not Returned,0,Rarely,2024,5,May,2024-05,Q2,Monday,55-64,False,False,True,False,2371.0,True,True
TXN508835,CUST000639,2023-06-13,51,Male,Ahmedabad,Online,Nykaa,Footwear,Boots,Bata,Red,11,1,1432,14,Standard Day,0,Express,1,Yes,Cash on Delivery,4,Not Returned,1,Rarely,2023,6,June,2023-06,Q2,Tuesday,45-54,False,True,True,False,1432.0,True,False
TXN508836,CUST000800,2023-04-09,63,Female,Chandigarh,Online,Flipkart,Clothing,Jacket,Puma,Grey,M,1,4011,3,Standard Day,0,Standard,4,No,UPI,3,Not Returned,1,Rarely,2023,4,April,2023-04,Q2,Sunday,55-64,False,False,True,False,4011.0,True,False
TXN508837,CUST002653,2024-12-22,18,Male,Pune,Online,Meesho,Clothing,Kurta,Max,Grey,L,2,4160,10,Standard Day,0,Same Day,0,Yes,Credit Card,3,Not Returned,12,Monthly,2024,12,December,2024-12,Q4,Sunday,18-24,False,True,True,False,2080.0,True,False
TXN508838,CUST000893,2024-04-23,45,Other,Delhi,Offline,In-Store Purchase,Clothing,Shorts,Max,Grey,XS,2,683,8,Standard Day,0,N/A (Offline),0,Yes,UPI,2,Not Returned,19,Fortnightly,2024,4,April,2024-04,Q2,Tuesday,45-54,False,True,False,False,341.5,True,False
TXN508839,CUST003309,2024-04-25,18,Male,Bangalore,Online,Flipkart,Clothing,Kurta,FabIndia,Grey,S,1,2865,2,Standard Day,60,Express,2,No,Cash on Delivery,4,Not Returned,0,Rarely,2024,4,April,2024-04,Q2,Thursday,18-24,False,False,True,False,2865.0,True,True
TXN508840,CUST001886,2023-05-04,22,Female,Ahmedabad,Online,Myntra,Clothing,Kurta,Max,Blue,XXL,3,3297,9,Standard Day,60,Standard,5,No,Cash on Delivery,3,Returned,6,Quarterly,2023,5,May,2023-05,Q2,Thursday,18-24,True,False,True,False,1099.0,True,True
TXN508841,CUST002658,2024-01-24,54,Male,Jaipur,Offline,In-Store Purchase,Accessories,Backpack,Tommy Hilfiger,Brown,Free Size,3,4890,26,In-Store Festival Offer,0,N/A (Offline),0,Yes,UPI,5,Not Returned,2,Monthly,2024,1,January,2024-01,Q1,Wednesday,45-54,False,True,False,True,1630.0,True,False
TXN508842,CUST000252,2023-01-21,46,Female,Bhubaneswar,Online,Amazon,Clothing,Saree,FabIndia,Grey,L,2,4857,2,Standard Day,60,Standard,3,No,Net Banking,3,Not Returned,14,Fortnightly,2023,1,January,2023-01,Q1,Saturday,45-54,False,False,True,False,2428.5,True,True
TXN508843,CUST000899,2024-08-26,31,Female,Hyderabad,Online,Flipkart,Footwear,Boots,Zara,White,6,1,14056,3,Standard Day,0,Express,2,Yes,UPI,4,Returned,1,Rarely,2024,8,August,2024-08,Q3,Monday,25-34,True,True,True,False,14056.0,True,False
TXN508844,CUST002034,2024-10-08,25,Male,Hyderabad,Online,Myntra,Clothing,Saree,Max,Black,L,1,3154,2,Standard Day,40,Express,1,No,UPI,3,Not Returned,48,Weekly,2024,10,October,2024-10,Q4,Tuesday,25-34,False,False,True,False,3154.0,True,True
TXN508845,CUST001451,2023-12-18,39,Male,Chennai,Offline,In-Store Purchase,Clothing,Dress,Levis,Black,L,1,4797,2,Standard Day,0,N/A (Offline),0,No,UPI,5,Not Returned,5,Quarterly,2023,12,December,2023-12,Q4,Monday,35-44,False,False,False,False,4797.0,True,False
TXN508846,CUST002744,2024-05-20,30,Female,Kolkata,Online,Myntra,Footwear,Sneakers,HRX,Black,9,1,6869,3,Standard Day,0,Standard,3,Yes,Cash on Delivery,3,Not Returned,7,Monthly,2024,5,May,2024-05,Q2,Monday,25-34,False,True,True,False,6869.0,True,False
TXN508847,CUST002431,2024-03-17,51,Female,Delhi,Offline,In-Store Purchase,Clothing,Jacket,Allen Solly,Olive,M,1,4251,6,Standard Day,0,N/A (Offline),0,No,UPI,5,Returned,52,Weekly,2024,3,March,2024-03,Q1,Sunday,45-54,True,False,False,False,4251.0,True,False
TXN508848,CUST003409,2023-01-26,38,Male,Chandigarh,Online,Nykaa,Clothing,Kurta,FabIndia,White,S,2,6393,14,Standard Day,0,Express,2,Yes,Credit Card,4,Not Returned,4,Quarterly,2023,1,January,2023-01,Q1,Thursday,35-44,False,True,True,False,3196.5,True,False
TXN508849,CUST002086,2024-10-17,55,Female,Patna,Online,Ajio,Clothing,T-shirt,Adidas,Black,XS,1,2400,13,Standard Day,0,Standard,7,Yes,UPI,4,Not Returned,4,Quarterly,2024,10,October,2024-10,Q4,Thursday,55-64,False,True,True,False,2400.0,True,False
TXN508850,CUST001092,2024-04-05,49,Female,Lucknow,Online,Flipkart,Footwear,Sneakers,Puma,Beige,9,1,21576,12,Standard Day,0,Same Day,0,Yes,UPI,3,Not Returned,3,Quarterly,2024,4,April,2024-04,Q2,Friday,45-54,False,True,True,False,21576.0,True,False
TXN508851,CUST001320,2024-09-05,39,Female,Delhi,Online,Nykaa,Accessories,Belt,Levis,Olive,Free Size,1,1726,0,Standard Day,60,Standard,6,No,UPI,3,Not Returned,6,Quarterly,2024,9,September,2024-09,Q3,Thursday,35-44,False,False,True,False,1726.0,False,True
TXN508852,CUST001405,2024-03-14,37,Female,Kochi,Online,Meesho,Clothing,Shorts,Zara,Brown,XXL,1,1218,4,Standard Day,60,Standard,5,No,Credit Card,4,Not Returned,50,Weekly,2024,3,March,2024-03,Q1,Thursday,35-44,False,False,True,False,1218.0,True,True
TXN508853,CUST001246,2024-11-03,62,Male,Hyderabad,Online,Ajio,Clothing,Kurta,FabIndia,Green,XXL,2,6131,28,Diwali Sale,0,Standard,7,Yes,UPI,3,Not Returned,13,Monthly,2024,11,November,2024-11,Q4,Sunday,55-64,False,True,True,True,3065.5,True,False
TXN508854,CUST002757,2024-05-18,24,Female,Chennai,Online,Flipkart,Accessories,Bag,Wildcraft,Beige,Free Size,1,3010,2,Standard Day,0,Same Day,0,No,Cash on Delivery,3,Not Returned,4,Monthly,2024,5,May,2024-05,Q2,Saturday,18-24,False,False,True,False,3010.0,True,False
TXN508855,CUST000101,2023-08-23,18,Female,Noida,Online,Meesho,Clothing,Shirt,Zara,Olive,L,3,10719,3,Standard Day,40,Standard,4,No,Wallet,5,Not Returned,24,Weekly,2023,8,August,2023-08,Q3,Wednesday,18-24,False,False,True,False,3573.0,True,True
TXN508856,CUST001195,2024-12-02,27,Male,Noida,Online,Meesho,Footwear,Sneakers,Adidas,Black,6,1,23822,8,Standard Day,0,Standard,4,No,Wallet,4,Not Returned,19,Fortnightly,2024,12,December,2024-12,Q4,Monday,25-34,False,False,True,False,23822.0,True,False
TXN508857,CUST001049,2023-03-12,38,Male,Kolkata,Offline,In-Store Purchase,Clothing,Kurta,Max,White,L,1,1626,2,Standard Day,0,N/A (Offline),0,Yes,UPI,4,Not Returned,7,Monthly,2023,3,March,2023-03,Q1,Sunday,35-44,False,True,False,False,1626.0,True,False
TXN508858,CUST000722,2024-07-19,41,Female,Indore,Online,Nykaa,Accessories,Belt,Puma,Blue,M,1,1144,7,Standard Day,99,Standard,4,No,UPI,5,Not Returned,8,Monthly,2024,7,July,2024-07,Q3,Friday,35-44,False,False,True,False,1144.0,True,True
TXN508859,CUST003181,2023-06-15,38,Male,Ahmedabad,Online,Myntra,Clothing,Trousers,H&M,Navy,XL,3,4980,4,Standard Day,99,Standard,7,No,Debit Card,4,Not Returned,14,Monthly,2023,6,June,2023-06,Q2,Thursday,35-44,False,False,True,False,1660.0,True,True
TXN508860,CUST001352,2024-10-23,31,Male,Kochi,Online,Myntra,Footwear,Sandals,Bata,Brown,10,1,755,17,Diwali Sale,40,Express,1,No,Net Banking,3,Not Returned,1,Rarely,2024,10,October,2024-10,Q4,Wednesday,25-34,False,False,True,True,755.0,True,True
